"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Paratractidigestivibacter","Paratractidigestivibacter_faecalis"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4566","GGB4566_SGB65102"
"Bacteria","Firmicutes","CFGB93743","OFGB93743","FGB93743","GGB39399","GGB39399_SGB47610"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB140948","GGB140948_SGB47555"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9781","GGB9781_SGB15401"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium_sp_An138"
"Bacteria","Firmicutes","CFGB1374","OFGB1374","FGB1374","GGB3352","GGB3352_SGB4436"
"Bacteria","Bacteroidota","CFGB658","OFGB658","FGB658","GGB1627","GGB1627_SGB2227"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_SGB15346"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira_hominis_ex_Liu_et_al_2021"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","GGB9563","GGB9563_SGB14975"
"Bacteria","Firmicutes","CFGB9491","OFGB9491","FGB9491","GGB75072","GGB75072_SGB102164"
"Bacteria","Firmicutes","CFGB88349","OFGB88349","FGB88349","GGB113965","GGB113965_SGB204865"
"Bacteria","Firmicutes","CFGB72904","OFGB72904","FGB72904","GGB47150","GGB47150_SGB65079"
"Bacteria","Firmicutes","CFGB2920","OFGB2920","FGB2920","GGB9242","GGB9242_SGB14184"
"Bacteria","Firmicutes","CFGB95121","OFGB95121","FGB95121","GGB42663","GGB42663_SGB59864"
"Bacteria","Firmicutes","CFGB3057","OFGB3057","FGB3057","GGB48204","GGB48204_SGB66211"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9641","GGB9641_SGB144247"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB42700","GGB42700_SGB59904"
"Bacteria","Firmicutes","CFGB30287","OFGB30287","FGB30287","GGB42378","GGB42378_SGB59548"
"Bacteria","Firmicutes","Bacillota_unclassified","Bacillota_unclassified","Bacillota_unclassified","Bacillota_unclassified","Firmicutes_bacterium_AM41_11"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Oscillospiraceae_unclassified_SGB15256"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9636","GGB9636_SGB15107"
"Bacteria","Firmicutes","CFGB38642","OFGB38642","FGB38642","GGB9770","GGB9770_SGB73065"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB45596","GGB45596_SGB63306"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_pseudintermedius"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3446","GGB3446_SGB4597"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_dispar"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Parablautia","Parablautia_sp_Marseille_Q6255"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Beduinellaceae","GGB48168","GGB48168_SGB66171"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9602","GGB9602_SGB15031"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium_Marseille_Q3526"
"Bacteria","Firmicutes","CFGB94810","OFGB94810","FGB94810","GGB40495","GGB40495_SGB53479"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42686","GGB42686_SGB59889"
"Bacteria","Firmicutes","CFGB94730","OFGB94730","FGB94730","GGB4745","GGB4745_SGB6570"
"Bacteria","Firmicutes","CFGB9512","OFGB9512","FGB9512","GGB74700","GGB74700_SGB54319"
"Bacteria","Firmicutes","CFGB82250","OFGB82250","FGB82250","GGB9348","GGB9348_SGB14315"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42656","GGB42656_SGB59857"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Massilistercora","Massilistercora_timonensis"
"Archaea","Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","GGB260","GGB260_SGB362"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB100518","GGB100518_SGB15239"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia_faecicola"
"Bacteria","Firmicutes","CFGB3062","OFGB3062","FGB3062","GGB9747","GGB9747_SGB15355"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB41367","GGB41367_SGB58425"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_OM14_6A"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3733","GGB3733_SGB5066"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9687","GGB9687_SGB15191"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_segne"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4567","GGB4567_SGB6308"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB6006","GGB6006_SGB8630"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas_hominis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1551","GGB1551_SGB2137"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB36331","GGB36331_SGB63183"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9677","GGB9677_SGB15179"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9708","GGB9708_SGB15233"
"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","GGB9818","GGB9818_SGB15459"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Beduinellaceae","GGB9761","GGB9761_SGB15376"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercorirosoris"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9622","GGB9622_SGB53706"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","GGB74121","GGB74121_SGB48082"
"Archaea","Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","Methanomassiliicoccus","Candidatus_Methanomassiliicoccus_intestinalis"
"Bacteria","Candidatus_Melainabacteria","CFGB2106","OFGB2106","FGB2106","GGB5979","GGB5979_SGB8597"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_hominis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_timonensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9622","GGB9622_SGB15074"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB49409","GGB49409_SGB69322"
"Bacteria","Firmicutes","CFGB49665","OFGB49665","FGB49665","GGB52022","GGB52022_SGB72690"
"Bacteria","Firmicutes","CFGB3048","OFGB3048","FGB3048","GGB9559","GGB9559_SGB14968"
"Bacteria","Candidatus_Melainabacteria","CFGB2106","OFGB2106","FGB2106","GGB142619","GGB142619_SGB8599"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas_fastidiosa"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9697","GGB9697_SGB15213"
"Bacteria","Firmicutes","CFGB2834","OFGB2834","FGB2834","GGB9064","GGB9064_SGB13983"
"Bacteria","Firmicutes","CFGB3070","OFGB3070","FGB3070","GGB33544","GGB33544_SGB53490"
"Bacteria","Firmicutes","CFGB28386","OFGB28386","FGB28386","GGB101629","GGB101629_SGB144761"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9701","GGB9701_SGB15218"
"Bacteria","Firmicutes","CFGB48199","OFGB48199","FGB48199","GGB85011","GGB85011_SGB118821"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lacrimispora","Lacrimispora_sp_210928_DFI_3_58"
"Bacteria","Firmicutes","CFGB3230","OFGB3230","FGB3230","GGB42064","GGB42064_SGB59204"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_AF58_1A"
"Bacteria","Firmicutes","CFGB72924","OFGB72924","FGB72924","GGB3612","GGB3612_SGB4882"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Oxalobacter_paraformigenes"
"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_curvus"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_rachelemmaiella"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Negativicoccus","Negativicoccus_SGB5796"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Urinicoccus","Urinicoccus_timonensis"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_murdochii"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_obesi"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Varibaculum","Varibaculum_cambriense"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_sedlakii"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium","Oribacterium_sp_oral_taxon_078"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella_oralis"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Helcococcus","Helcococcus_sueciensis"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_SGB6672"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium_sp_oral_taxon_416"
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas_noxia"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propionimicrobium","Propionimicrobium_lymphophilum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sporogenes"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_degeneri"
"Bacteria","Bacteroidota","CFGB570","OFGB570","FGB570","GGB1202","GGB1202_SGB1566"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Scardovia","Scardovia_inopinata"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_kalixensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9634","GGB9634_SGB15102"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_muris"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","GGB1154","GGB1154_SGB1482"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_pectinovora"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4552","GGB4552_SGB6276"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia_SGB14778"
"Bacteria","Firmicutes","CFGB75522","OFGB75522","FGB75522","GGB4249","GGB4249_SGB5749"
"Bacteria","Firmicutes","CFGB38642","OFGB38642","FGB38642","GGB9767","GGB9767_SGB15384"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella_SGB14744"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia_SGB66626"
"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_sp_86"
"Bacteria","Bacteroidota","CFGB95179","OFGB95179","FGB95179","GGB1350","GGB1350_SGB1808"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9608","GGB9608_SGB15041"
"Bacteria","Bacteroidota","CFGB529","OFGB529","FGB529","GGB1093","GGB1093_SGB1404"
"Bacteria","Firmicutes","CFGB2932","OFGB2932","FGB2932","GGB9261","GGB9261_SGB14209"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_mortiferum"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella_intestinalis"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB9533","GGB9533_SGB14936"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catenibacillus","Catenibacillus_scindens"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_chh4_2"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_senegalensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_vaginalis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","GGB1455","GGB1455_SGB2018"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella_sp_AF08_23"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_celatum"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Gleimia","Gleimia_europaea"
"Bacteria","Firmicutes","CFGB1192","OFGB1192","FGB1192","GGB2945","GGB2945_SGB3917"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Lawsonellaceae","Lawsonella","Lawsonella_SGB3665"
"Bacteria","Firmicutes","Tissierellia","Tissierellia_unclassified","Tissierellia_unclassified","Ezakiella","Ezakiella_massiliensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_sp_HMSC065F10"
"Bacteria","Pseudomonadota","CFGB2404","OFGB2404","FGB2404","GGB6611","GGB6611_SGB9345"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_koenoeneniae"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Aedoeadaptatus","Aedoeadaptatus_coli"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_bennonis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_durans"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinobaculum","Actinobaculum_massiliense"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Trueperella","Trueperella_bernardiae"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces_radicidentis"
"Bacteria","Synergistota","Synergistia","Synergistales","Dethiosulfovibrionaceae","GGB9842","GGB9842_SGB15496"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinotignum","Actinotignum_schaalii"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1538","GGB1538_SGB2121"
"Bacteria","Bacteroidota","CFGB651","OFGB651","FGB651","GGB1612","GGB1612_SGB2209"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Eubacteriales_Family_XIII_Incertae_Sedis_unclassified","Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3979"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_disporicum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_K13"
"Bacteria","Firmicutes","CFGB74126","OFGB74126","FGB74126","GGB76285","GGB76285_SGB201783"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonadaceae_unclassified","Porphyromonadaceae_bacterium_FC4"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Eubacteriales_Family_XIII_Incertae_Sedis_unclassified","Clostridiales_bacterium_S5_A14a"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_asini"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Terrisporobacter","Terrisporobacter_mayombei"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium_sp_An118"
"Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","GGB32451","GGB32451_SGB47419"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella_profusa"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces_sp_HMT897"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Peptidiphaga","Peptidiphaga_gingivicola"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","GGB41861","GGB41861_SGB58958"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB45635","GGB45635_SGB63349"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus_pleomorphus"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Candidatus_Collinsella_stercoripullorum"
"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","bacterium_210917_SL_2_15"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","GGB1691","GGB1691_SGB2323"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB3548","GGB3548_SGB4744"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_ventriosum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_cuniculi"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB3220","GGB3220_SGB4252"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Robinsoniella","Robinsoniella_SGB143369"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB33386","GGB33386_SGB47543"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Faecalibacillus","Faecalibacillus_faecis"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3606","GGB3606_SGB4870"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus_sp_AF21_14LB"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9715","GGB9715_SGB15267"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3593","GGB3593_SGB4817"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3561","GGB3561_SGB4764"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3497","GGB3497_SGB105905"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","GGB22635","GGB22635_SGB63107"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3422","GGB3422_SGB4548"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_unclassified_SGB4861"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AM49_4BH"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia_SGB14781"
